childFieldId,parentFieldId
F12382,F12344
F13335,F13322
F11026,F10646
F13960,F13764
F3278,F3100
F3882,F3525
F13902,F13872
F12747,F12675
F6002,F5858
F11905,F11512
F8245,F7907
F12763,F12457
F16939,F16915
F16658,F16498
F9494,F9390
F11496,F11324
F6093,F5847
F11532,F11413
F12097,F11868
F9378,F9266
F17093,F17030
F15216,F14870
F8567,F8330
F9592,F9374
F9365,F9153
F14883,F14505
F5399,F5104
F12331,F11943
F13125,F13038
F10024,F9986
F14899,F14568
F14989,F14853
F7380,F7252
F6361,F6317
F16380,F16154
F15584,F15454
F4368,F3982
F6029,F5729
F16476,F16454
F14914,F14613
F14778,F14569
F17507,F17149
F6112,F6070
F9526,F9520
F16393,F16034
F14773,F14412
F7946,F7796
F13227,F12913
F13191,F12872
F16807,F16559
F6366,F6193
F13730,F13559
F2942,F2552
F5175,F5143
F9716,F9544
F9242,F8941
F15451,F15122
F12574,F12257
F2724,F2429
F7248,F7196
F7878,F7750
F3702,F3533
F12055,F11799
F5224,F5129
F12962,F12619
F14386,F14275
F6296,F6197
F13765,F13404
F10054,F9936
F11385,F11338
F15398,F15034
F14364,F14079
F14572,F14267
F5348,F4959
F15567,F15409
F14202,F13835
F4515,F4469
F4598,F4594
F3713,F3505
F9511,F9114
F13421,F13191
F8612,F8457
F14600,F14576
F2789,F2394
F5890,F5757
F12136,F11812
F8871,F8793
F6495,F6365
F13579,F13252
F14356,F14163
F13091,F12835
F17246,F17167
F11978,F11973
F4579,F4436
F13038,F12946
F11781,F11772
F7232,F7010
F10349,F10320
F7196,F6960
F11872,F11495
F4449,F4384
F4284,F4157
F11373,F11049
F16002,F15722
F14932,F14655
F13202,F13026
F3681,F3551
F17171,F17034
F13278,F12923
F9527,F9301
F8925,F8663
F10447,F10051
F5088,F4786
F7849,F7674
F14881,F14844
F11686,F11526
F5004,F4873
F14282,F13950
F6060,F5950
F16206,F16132
F14423,F14146
F12142,F12013
F11846,F11611
F14934,F14923
F5255,F4914
F6474,F6332
F14255,F14205
F9094,F8954
F4586,F4269
F3010,F2800
F5438,F5069
F10270,F10047
F16226,F16210
F4526,F4208
F5748,F5544
F6701,F6612
F4521,F4235
F15006,F14690
F13359,F13324
F9376,F9106
F3408,F3093
F16630,F16387
F12541,F12391
F14642,F14521
F9345,F9320
F15830,F15750
F8058,F7895
F4754,F4453
F8345,F8087
F5336,F5140
F15363,F15131
F16290,F15979
F9664,F9334
F14580,F14487
F17327,F16949
F3887,F3884
F6678,F6420
F15710,F15650
F13492,F13360
F5957,F5751
F13764,F13684
F17781,F17760
F4581,F4233
F12240,F11890
F14232,F14023
F4532,F4231
F12992,F12934
F13482,F13427
F11963,F11940
F13051,F12710
F3113,F3076
F14102,F13921
F17113,F16916
F9813,F9776
F2742,F2656
F17432,F17250
F13489,F13477
F12758,F12694
F13933,F13575
F12805,F12424
F7484,F7442
F13106,F12773
F8610,F8275
F3748,F3529
F9174,F9051
F10197,F9969
F14226,F13940
F8492,F8351
F4747,F4486
F3238,F2926
F14000,F13923
F16752,F16746
F6075,F6007
F15663,F15417
F10929,F10759
F10502,F10286
F6977,F6812
F4907,F4668
F3734,F3452
F6584,F6378
F8063,F7708
F13234,F13034
F9708,F9617
F11656,F11531
F13506,F13343
F2873,F2554
F5473,F5469
F7394,F7313
F12178,F11937
F16810,F16727
F17425,F17127
F3743,F3677
F2748,F2604
F5558,F5525
F6788,F6629
F11913,F11553
F13818,F13632
F13678,F13522
F11010,F11001
F11452,F11069
F8690,F8502
F6814,F6623
F17624,F17424
F16697,F16651
F8915,F8755
F7191,F6823
F3076,F2963
F5657,F5387
F13423,F13115
F9081,F8909
F15549,F15434
F8899,F8851
F12630,F12592
F10162,F10042
F4193,F3978
F8832,F8477
F9259,F9195
F9575,F9506
F7266,F6920
F11498,F11253
F16616,F16566
F17752,F17730
F3978,F3767
F7246,F6923
F11832,F11703
F9963,F9569
F9205,F9071
F11335,F11169
F14204,F14170
F16423,F16217
F16161,F15926
F6996,F6973
F8102,F8042
F12019,F11986
F14738,F14610
F15827,F15622
F16322,F16062
F12673,F12505
F9532,F9337
F8928,F8733
F8951,F8601
F9275,F9013
F13071,F12673
F7478,F7469
F8338,F7971
F12369,F12209
F16721,F16572
F4147,F3821
F2915,F2761
F10015,F9710
F12014,F11619
F7006,F6763
F17823,F17651
F6252,F6047
F3358,F3297
F14014,F13764
F10287,F9924
F3886,F3687
F13345,F13239
F14043,F13654
F2991,F2836
F5975,F5732
F3613,F3585
F5725,F5329
F14867,F14652
F5893,F5880
F10447,F10320
F4547,F4466
F17725,F17585
F16639,F16625
F6501,F6376
F11653,F11444
F7525,F7346
F14209,F14109
F12040,F11736
F6222,F5869
F10834,F10589
F6323,F6169
F6291,F5948
F9344,F9261
F10385,F10314
F11935,F11729
F12134,F11784
F14651,F14418
F16843,F16529
F6862,F6726
F16349,F16108
F17784,F17425
F15923,F15619
F4606,F4277
F13339,F13005
F4842,F4702
F7187,F7116
F3774,F3416
F14355,F14204
F6411,F6028
F14513,F14188
F6298,F6199
F4988,F4728
F3103,F2939
F14895,F14501
F13472,F13095
F4215,F3831
F14137,F13958
F13672,F13501
F15867,F15721
F9436,F9331
F6873,F6622
F14805,F14560
F16692,F16508
F6905,F6506
F5424,F5161
F12993,F12981
F16612,F16267
F6347,F6214
F7718,F7717
F4634,F4434
F13672,F13533
F5615,F5319
F14550,F14391
F7265,F7187
F12191,F11963
F12409,F12023
F7519,F7273
F15496,F15333
F5946,F5786
F12593,F12227
F15133,F14750
F11476,F11148
F11623,F11296
F3841,F3456
F14518,F14140
F4527,F4339
F12286,F11907
F9278,F9049
F2887,F2742
F5526,F5307
F7395,F7315
F7255,F7089
F8660,F8397
F8695,F8442
F8393,F8000
F14981,F14784
F10915,F10738
F17875,F17695
F8785,F8500
F9256,F8986
F9765,F9491
F3164,F2873
F13546,F13509
F8084,F8081
F9040,F8759
F4867,F4681
F10288,F10284
F9754,F9690
F14307,F14113
F6655,F6578
F17203,F16898
F16444,F16181
F6229,F5880
F5853,F5489
F15123,F14887
F16890,F16508
F16536,F16348
F5541,F5184
F12941,F12555
F10134,F9918
F10904,F10664
F10926,F10745
F15683,F15551
F12036,F11644
F4501,F4401
F3538,F3530
F7910,F7718
F8928,F8705
F11652,F11552
F11058,F11028
F9089,F8779
F15356,F15057
F10593,F10550
F10220,F9834
F8544,F8318
F5114,F5040
F12513,F12268
F15649,F15367
F11510,F11308
F15759,F15688
F15834,F15523
F7314,F7105
F3320,F2969
F4021,F3828
F5383,F5047
F9456,F9296
F10414,F10367
F10080,F9781
F13779,F13495
F13156,F13096
F16351,F16103
F4944,F4682
F10239,F10100
F12157,F12010
F12161,F11870
F4661,F4434
F8142,F7879
F7394,F7319
F14317,F13947
F8672,F8669
F10314,F9957
F9719,F9344
F14478,F14350
F9445,F9380
F4770,F4641
F3776,F3457
F16991,F16957
F13791,F13699
F8069,F7858
F7380,F7110
F13602,F13550
F3413,F3026
F17636,F17432
F15628,F15240
F17792,F17766
F16119,F15968
F4080,F3878
F8325,F7971
F7376,F7306
F16049,F15815
F4383,F4283
F12702,F12446
F14820,F14759
F17273,F16935
F17667,F17353
F16990,F16864
F16409,F16219
F13237,F13118
F9931,F9584
F6719,F6542
F11832,F11667
F3093,F2700
F13891,F13557
F6438,F6308
F15508,F15165
F15049,F15002
F3259,F3097
F14645,F14266
F15447,F15054
F2956,F2928
F16057,F16003
F7040,F6954
F12800,F12460
F6049,F5817
F15499,F15268
F8405,F8347
F3635,F3567
F16942,F16847
F4290,F4079
F4859,F4812
F7619,F7464
F15182,F14989
F13090,F12877
F10942,F10804
F5797,F5489
F3088,F2827
F5450,F5357
F4858,F4782
F17085,F16788
F6427,F6081
F14609,F14456
F8742,F8587
F16606,F16278
F10242,F10065
F13945,F13628
F17693,F17404
F13086,F12715
F13399,F13022
F16844,F16802
F16376,F16000
F13588,F13567
F15221,F14865
F17553,F17439
F12877,F12707
F3950,F3874
F3977,F3627
F10306,F10017
F14858,F14466
F17501,F17150
F10215,F9865
F9169,F8898
F9650,F9293
F15922,F15749
F15355,F15335
F6737,F6523
F15057,F14953
F8872,F8871
F17549,F17351
F10812,F10426
F4209,F4152
F16865,F16543
F14751,F14578
F8965,F8696
F14547,F14546
F17399,F17183
F12116,F12111
F15180,F14947
F7994,F7745
F16507,F16147
F17706,F17608
F3128,F3013
F11036,F10716
F14630,F14575
F15228,F15216
F3937,F3802
F14718,F14503
F4384,F4240
F11462,F11183
F17829,F17773
F8497,F8192
F12279,F11950
F5885,F5876
F6288,F6284
F4957,F4782
F3068,F2767
F8554,F8309
F17382,F17354
F6469,F6178
F7657,F7650
F5874,F5821
F15550,F15446
F17917,F17794
F4256,F3856
F11647,F11389
F4268,F4200
F10533,F10387
F11034,F10666
F9294,F9078
F7435,F7387
F12616,F12275
F6636,F6467
F17574,F17304
F10854,F10831
F5793,F5770
F3600,F3578
F3734,F3679
F2907,F2550
F4784,F4454
F5530,F5230
F16061,F15831
F14926,F14782
F4784,F4504
F10538,F10425
F17805,F17656
F11655,F11418
F5927,F5689
F7139,F6849
F10698,F10385
F4975,F4744
F2730,F2637
F6514,F6259
F17059,F16702
F9285,F8969
F4300,F3944
F3943,F3545
F16759,F16448
F8343,F8282
F3213,F2890
F10483,F10398
F7355,F7177
F14907,F14793
F15243,F15105
F8376,F8235
F6611,F6396
F11230,F11083
F9739,F9441
F3629,F3588
F10286,F10062
F4354,F4092
F9148,F8785
F15652,F15258
F9872,F9574
F11689,F11549
F12315,F12200
F13759,F13364
F7233,F7095
F12799,F12588
F7876,F7819
F10437,F10186
F11583,F11274
F8649,F8482
F3618,F3442
F10866,F10475
F15232,F15201
F8969,F8675
F11530,F11400
F11749,F11516
F9061,F9015
F4375,F4024
F17597,F17300
F11741,F11563
F17250,F17068
F14844,F14617
F3940,F3908
F3798,F3468
F4295,F4074
F10949,F10593
F15934,F15895
F12420,F12029
F7135,F6847
F8687,F8433
F8930,F8650
F12528,F12183
F16723,F16420
F13738,F13656
F9643,F9481
F15592,F15378
F11976,F11810
F15555,F15543
F7984,F7698
F13445,F13113
F7476,F7380
F7621,F7401
F13095,F12974
F15682,F15390
F9570,F9393
F7430,F7082
F13328,F13059
F14320,F14318
F2755,F2375
F4204,F4087
F14274,F14143
F12491,F12175
F2886,F2637
F13544,F13147
F6407,F6214
F9347,F8999
F8081,F7840
F3431,F3415
F3991,F3938
F2891,F2612
F10098,F9700
F10254,F10019
F5296,F5186
F6879,F6735
F13972,F13933
F5695,F5610
F7900,F7529
F17643,F17324
F8544,F8267
F12526,F12418
F13043,F12962
F3658,F3284
F10796,F10659
F16729,F16452
F14133,F14124
F15215,F15135
F3086,F2931
F9977,F9722
F2864,F2631
F10399,F10203
F9513,F9496
F12438,F12324
F16382,F16249
F8622,F8250
F11457,F11132
F13210,F12842
F12168,F12046
F8182,F8057
F13175,F13171
F3953,F3733
F13206,F13022
F6236,F5928
F14458,F14232
F17866,F17555
F5381,F5067
F15122,F14853
F5938,F5923
F7780,F7508
F8351,F8146
F9129,F9100
F4502,F4481
F14083,F14047
F16196,F16138
F3300,F3181
F6442,F6430
F10924,F10809
F14559,F14551
F10780,F10694
F7740,F7457
F5480,F5364
F9621,F9349
F10098,F9743
F14195,F13952
F17462,F17232
F7795,F7408
F11592,F11297
F2875,F2694
F9357,F8969
F9656,F9425
F16720,F16539
F7333,F6939
F12197,F12121
F10631,F10246
F10021,F10006
F14642,F14438
F17938,F17906
F8430,F8317
F14245,F13944
F10933,F10687
F13721,F13642
F6531,F6295
F11512,F11208
F17704,F17682
F14909,F14686
F4490,F4236
F14289,F14263
F16602,F16235
F12080,F11895
F8901,F8611
F6237,F6071
F11428,F11307
F12242,F12015
F17059,F17033
F7957,F7703
F16569,F16391
F10140,F9765
F11524,F11469
F15646,F15633
F10311,F10078
F5656,F5419
F10076,F9969
F4792,F4497
F11625,F11278
F4416,F4338
F4971,F4805
F7700,F7593
F13391,F13080
F13547,F13360
F15227,F15040
F15142,F15122
F4524,F4150
F11238,F11099
F12687,F12468
F15886,F15822
F11430,F11270
F9527,F9388
F5188,F5039
F2780,F2514
F12609,F12285
F5952,F5634
F13403,F13027
F16180,F15882
F15327,F14928
F16841,F16746
F8742,F8719
F5776,F5767
F11899,F11561
F8375,F8093
F16843,F16447
F12287,F11939
F9420,F9158
F13102,F12755
F12133,F11873
F13047,F12693
F12969,F12728
F15652,F15519
F12383,F12088
F6017,F5827
F7537,F7403
F11083,F10791
F10756,F10725
F6766,F6513
F11787,F11418
F4790,F4495
F9604,F9294
F15081,F15061
F11384,F11292
F12919,F12632
F10906,F10864
F3211,F3200
F11014,F10850
F11378,F11201
F12411,F12273
F17933,F17743
F15858,F15819
F11224,F10966
F12036,F11873
F7322,F7231
F10515,F10225
F5575,F5210
F17562,F17269
F8180,F8063
F12832,F12770
F16289,F16151
F7192,F7161
F10047,F9981
F14079,F14037
F7171,F6905
F6855,F6849
F4420,F4182
F13724,F13523
F12910,F12526
F12074,F11882
F11684,F11459
F10848,F10452
F11115,F10876
F6097,F6075
F8214,F7860
F4943,F4828
F10374,F10079
F14992,F14813
F13999,F13895
F10826,F10555
F3244,F2950
F17342,F17175
F14149,F14037
F4346,F4133
F9198,F9168
F8748,F8747
F17022,F16985
F5072,F5039
F6651,F6398
F12385,F11989
F17547,F17274
F3483,F3288
F9936,F9609
F4226,F4215
F12303,F11932
F6404,F6403
F15418,F15165
F3703,F3693
F11649,F11512
F5992,F5868
F3758,F3645
F17308,F16962
F9226,F9142
F3397,F3124
F6757,F6531
F8717,F8515
F9385,F9247
F5371,F5067
F13362,F13329
F8136,F7857
F3584,F3371
F9664,F9527
F3818,F3691
F5004,F4728
F6136,F5800
F6134,F5889
F8579,F8208
F8995,F8719
F12027,F11894
F16065,F15740
F10651,F10322
F7510,F7363
F14146,F13952
F11173,F11095
F15263,F15175
F17033,F16983
F7352,F7127
F4308,F4091
F11134,F11068
F7044,F6728
F5878,F5790
F15754,F15414
F13891,F13669
F8362,F8146
F14512,F14403
F10727,F10384
F7903,F7523
F12572,F12473
F15180,F14874
F6435,F6177
F10842,F10717
F6536,F6489
F4734,F4573
F11020,F10787
F16848,F16846
F8435,F8163
F14690,F14419
F13148,F13114
F2817,F2687
F2876,F2552
F8850,F8527
F4499,F4196
F2885,F2872
F17128,F17127
F15017,F14881
F6379,F5990
F8006,F7838
F15030,F14868
F11930,F11546
F14624,F14609
F9480,F9313
F12054,F11779
F12413,F12235
F10804,F10412
F8563,F8432
F8495,F8121
F14505,F14415
F17844,F17487
F10308,F10199
F15468,F15215
F7747,F7441
F14579,F14571
F14534,F14276
F13024,F12927
F17172,F16950
F17760,F17664
F9124,F9062
F14502,F14370
F9063,F8867
F3853,F3486
F6506,F6504
F11543,F11349
F7767,F7412
F3390,F3282
F16441,F16388
F16017,F16005
F5241,F5072
F3718,F3348
F3043,F2696
F4476,F4289
F4247,F3912
F15901,F15814
F6385,F6084
F9390,F8994
F6815,F6796
F16523,F16246
F5302,F5046
F3488,F3406
F17452,F17424
F12315,F12027
F8075,F7735
F11697,F11533
F10917,F10592
F12173,F11970
F15670,F15520
F7090,F7086
F13257,F12937
F11958,F11710
F13865,F13488
F9095,F9008
F16889,F16658
F4605,F4538
F15464,F15106
F15282,F15250
F12315,F12262
F13283,F12917
F4779,F4412
F12291,F12105
F7175,F6846
F14054,F13881
F14402,F14298
F9567,F9541
F3083,F2887
F15169,F14998
F5345,F5343
F9255,F9015
F3781,F3484
F14357,F14054
F17226,F16929
F10431,F10191
F9509,F9139
F5996,F5631
F3949,F3598
F9178,F8871
F9873,F9600
F14713,F14448
F15357,F15318
F17289,F17163
F7155,F6977
F14841,F14554
F10847,F10673
F10214,F9822
F8475,F8125
F2833,F2826
F10283,F10058
F4899,F4668
F11140,F10841
F3791,F3576
F8432,F8367
F2793,F2677
F5335,F5149
F4180,F3959
F6110,F6068
F7551,F7237
F7504,F7451
F15230,F15092
F13548,F13254
F4098,F3793
F15426,F15107
F16656,F16566
F15287,F15018
F14549,F14275
F8326,F8278
F4215,F4155
F2906,F2722
F11979,F11616
F6680,F6538
F9405,F9169
F15684,F15476
F11982,F11943
F10151,F9883
F7090,F6830
F8797,F8467
F15721,F15363
F14893,F14553
F15960,F15621
F16784,F16771
F3956,F3921
F2793,F2726
F9887,F9642
F14419,F14153
F12178,F11853
F7543,F7256
F3792,F3714
F9998,F9864
F16157,F15856
F14250,F13925
F16539,F16451
F10953,F10782
F5122,F4900
F11391,F11206
F10883,F10523
F15430,F15130
F13131,F12752
F4269,F3882
F4958,F4609
F3124,F2952
F15218,F14923
F8274,F8187
F16500,F16464
F5096,F4996
F15419,F15414
F2737,F2446
F4334,F4119
F4727,F4514
F6983,F6951
F15348,F14965
F6490,F6273
F6307,F6214
F2744,F2462
F10563,F10404
F3178,F3078
F12999,F12727
F10039,F9983
F14454,F14406
F15251,F15198
F10897,F10775
F16394,F16207
F8746,F8467
F4857,F4856
F12565,F12397
F3385,F3140
F6132,F5878
F12425,F12417
F6739,F6535
F13463,F13444
F4297,F4055
F10608,F10558
F17694,F17587
F17826,F17783
F10200,F10033
F17448,F17333
F4312,F4216
F13686,F13562
F13889,F13659
F11262,F10936
F17160,F16838
F3563,F3284
F13631,F13524
F3928,F3918
F10972,F10658
F11023,F10855
F9649,F9485
F6928,F6799
F9841,F9784
F16552,F16247
F2909,F2540
F11264,F11156
F17243,F16936
F5540,F5248
F16909,F16830
F17849,F17554
F16099,F15847
F8738,F8380
F17125,F16800
F7014,F6876
F17669,F17313
F12718,F12660
F5684,F5514
F11688,F11426
F13083,F13036
F9396,F9034
F16600,F16340
F15923,F15763
F13660,F13329
F17640,F17379
F13445,F13315
F4998,F4636
F4805,F4454
F5740,F5615
F14130,F13924
F10467,F10422
F13315,F12925
F16731,F16478
F7442,F7333
F14525,F14390
F16581,F16399
F15371,F15201
F4522,F4261
F9364,F9287
F9689,F9687
F10711,F10421
F7613,F7418
F10472,F10165
F10619,F10595
F15576,F15404
F17526,F17230
F3495,F3145
F14439,F14309
F15667,F15473
F14093,F13793
F11592,F11346
F12848,F12633
F6933,F6571
F6386,F6232
F8709,F8583
F6473,F6215
F5546,F5481
F3169,F2899
F15282,F15059
F15555,F15300
F4865,F4524
F17962,F17713
F7534,F7195
F13115,F12802
F9872,F9479
F7301,F7288
F14541,F14335
F14209,F13920
F15080,F14873
F9745,F9590
F15432,F15367
F15660,F15421
F11786,F11611
F16983,F16669
F11788,F11463
F2776,F2691
F7761,F7501
F3097,F3003
F13771,F13503
F14766,F14631
F4663,F4527
F12973,F12718
F16132,F15893
F6036,F5953
F5453,F5184
F6440,F6201
F7424,F7326
F11197,F10876
F12192,F11884
F13932,F13669
F13982,F13730
F14996,F14643
F7943,F7562
F11401,F11233
F7927,F7851
F8726,F8511
F16095,F15966
F3631,F3562
F4390,F4053
F17435,F17231
F7509,F7461
F17550,F17167
F6914,F6700
F12059,F11700
F17044,F16967
F14760,F14715
F6487,F6119
F15695,F15580
F16614,F16361
F12666,F12447
F8145,F8104
F10921,F10688
F5924,F5533
F3535,F3160
F17279,F17017
F13853,F13466
F17271,F16892
F13346,F13074
F17992,F17903
F3122,F2730
F13392,F13236
F12343,F12147
F5715,F5642
F7208,F6817
F13028,F12916
F5553,F5154
F8669,F8437
F5411,F5038
F5951,F5836
F11876,F11548
F4987,F4875
F7540,F7340
F8809,F8472
F13918,F13713
F16247,F16125
F5768,F5597
F16651,F16567
F5268,F5190
F6933,F6702
F17445,F17358
F13957,F13794
F11750,F11613
F8955,F8715
F3647,F3385
F15115,F14830
F7617,F7522
F9042,F8943
F15832,F15560
F8433,F8099
F10877,F10660
F7736,F7673
F5302,F4987
F7064,F7060
F16336,F16030
F12464,F12149
F8604,F8354
F15464,F15360
F16686,F16629
F5116,F4990
F2903,F2587
F5908,F5620
F4667,F4373
F3620,F3233
F16710,F16448
F11545,F11432
F17280,F17122
F17616,F17499
F8824,F8568
F4525,F4391
F3656,F3264
F14085,F14035
F10773,F10645
F8097,F7819
F11420,F11218
F9729,F9641
F16196,F15870
F16628,F16454
F2719,F2529
F8311,F8099
F17203,F17092
F2831,F2669
F3492,F3225
F15222,F15125
F17228,F16947
F5467,F5402
F4959,F4942
F10899,F10830
F8602,F8414
F11647,F11308
F16216,F15960
F12413,F12162
F14428,F14285
F3630,F3476
F3803,F3531
F15464,F15211
F12395,F12040
F14132,F14098
F13145,F12752
F16559,F16199
F2759,F2550
F16019,F15764
F15184,F14901
F13147,F12788
F4974,F4593
F3324,F3320
F15059,F14794
F11151,F10782
F10539,F10459
F17137,F17028
F3414,F3148
F16194,F16091
F15399,F15069
F12409,F12258
F11922,F11657
F6319,F6317
F3641,F3395
F12966,F12952
F17013,F16761
F10229,F10182
F9296,F8995
F3539,F3419
F10952,F10705
F15302,F14931
F5847,F5601
F7169,F6996
F9621,F9357
F17453,F17088
F14811,F14446
F13275,F12885
F11996,F11797
F12085,F11815
F12652,F12628
F9781,F9528
F16568,F16381
F6474,F6244
F4960,F4894
F13591,F13251
F13320,F13046
F11933,F11697
F12364,F12197
F15405,F15104
F7629,F7269
F8593,F8589
F3284,F3084
F12798,F12789
F4127,F4055
F7060,F6763
F9171,F8924
F3938,F3552
F13354,F13085
F9708,F9329
F12930,F12701
F6385,F6110
F4072,F3902
F8731,F8495
F17543,F17349
F8474,F8467
F13572,F13460
F13537,F13452
F2908,F2882
F10377,F10209
F8550,F8365
F5886,F5879
F12071,F11759
F9439,F9332
F13204,F13154
F6914,F6819
F7241,F6885
F15805,F15803
F7253,F7172
F4498,F4327
F3753,F3533
F3098,F2761
F9012,F8965
F11954,F11750
F13694,F13415
F16403,F16145
F13105,F12801
F12848,F12600
F13263,F13001
F6234,F6155
F7668,F7309
F9919,F9604
F14432,F14186
F6164,F5859
F6991,F6775
F6686,F6433
F9044,F8696
F8401,F8398
F16357,F15962
F6574,F6520
F6103,F5869
F8543,F8188
F15620,F15527
F8776,F8663
F11451,F11076
F3363,F3112
F3267,F3235
F12828,F12659
F14597,F14256
F2975,F2905
F9067,F8721
F8263,F8213
F4812,F4614
F7514,F7394
F3210,F2847
F17120,F16921
F4390,F4007
F7177,F6879
F7329,F7148
F13087,F12746
F4312,F4206
F12559,F12436
F13807,F13590
F10418,F10336
F16120,F15843
F16315,F16164
F3237,F2845
F6798,F6402
F16003,F15880
F3965,F3763
F11828,F11545
F10615,F10225
F10719,F10402
F17991,F17604
F16422,F16292
F3536,F3426
F2715,F2682
F8941,F8806
F14762,F14423
F12872,F12799
F17486,F17332
F5492,F5184
F13811,F13535
F8138,F7852
F17898,F17631
F3447,F3060
F5043,F4930
F6432,F6181
F8362,F8337
F16791,F16535
F15283,F14962
F17682,F17382
F7808,F7568
F14465,F14309
F8383,F8102
F13930,F13579
F17687,F17621
F5617,F5263
F9733,F9475
F8314,F8258
F17610,F17266
F4170,F4086
F2900,F2787
F10326,F10254
F9670,F9370
F16017,F15673
F6137,F5747
F8713,F8632
F5573,F5516
F15173,F14863
F10890,F10649
F6499,F6306
F15846,F15580
F17710,F17444
F11232,F11069
